Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.3556,15.779,74,0
COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,25,1
COVID,National,National,Age,5-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3168,3.7096,1701,0
COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.351,20.3871,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,23,1
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0869,6.3271,63,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.1098,1.0424,15844,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.02,2.0626,480,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0548,3.3168,482,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0784,11.0883,48,0
COVID,National,National,Age,6 months-4 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0373,0.7764,10533,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.1297,10.0389,67,0
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4958,21.9111,36,0
COVID,Region,Region 7,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0759,2.4032,1680,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0832,3.475,662,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,23,1
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0374,2.4741,409,0
COVID,National,National,Age,6-23 months,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3751,12.0944,326,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,12,1
COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,29,1
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0921,10.0696,84,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.2954,23.9735,39,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.1749,12.0825,53,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.6729,19.8143,56,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0433,2.2177,750,0
COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.3838,15.17,48,0
COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0871,8.23,46,0
COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.3951,8.6163,284,0
COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.2179,12.9104,63,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4797,6.9475,429,0
COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.289,6.6513,318,0
COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4864,14.1849,95,0
COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.1411,6.612,680,0
COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.2248,14.8769,48,0
COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,15,1
COVID,National,National,Mother's Education,Less than high school,Up-to-date,Yes,November Week 1,2024-11-02,0.0482,1.5182,2351,0
COVID,State,Utah,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0697,3.8148,385,0
COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4123,6.6487,758,0
COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.637,20.5572,37,0
COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,November Week 1,2024-11-02,0.0412,0.9948,5256,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4953,24.3903,43,0
COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5796,27.6852,31,0
COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.2091,7.3509,284,0
COVID,Region,Region 9,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.3599,13.7188,149,0
COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.173,8.8404,457,0
COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5837,16.7205,68,0
COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.1501,2.3043,2971,0
COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,692,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.1028,10.6831,58,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0905,3.5576,640,0
COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.1787,4.7231,691,0
COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.2456,4.441,924,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.1185,3.2062,1202,0
COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,7,1
COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3534,6.7471,892,0
COVID,State,Minnesota,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.1787,4.7231,691,0
COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.1677,21.2858,31,0
COVID,State,South Carolina,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0305,1.2901,891,0
COVID,Region,Region 10,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0804,2.292,1658,0
COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.4344,8.5229,464,0
COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3842,16.5768,74,0
COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0654,2.1605,1082,0
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.1557,6.9807,325,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.4881,23.6383,58,0
COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,398,1
COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3454,11.5748,124,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0715,2.7762,673,0
COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.091,6.2911,95,0
COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4348,9.7652,232,0
COVID,Region,Region 8,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.1309,9.3224,101,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,12,1
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4841,4.4794,1465,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3458,14.0848,70,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0602,3.0332,546,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,November Week 1,2024-11-02,0.1098,1.0424,15844,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.2987,12.5913,106,0
COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5066,9.8551,196,0
COVID,State,Alaska,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0497,3.1884,377,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,290,1
COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.5548,24.8242,44,0
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.6292,13.9747,84,0
COVID,National,National,Age,12-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0907,1.1101,9245,0
COVID,State,Florida,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0288,2.2388,454,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.2078,12.3025,67,0
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5205,16.3881,63,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.1079,5.4288,431,0
COVID,Region,Region 8,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0804,1.978,2902,0
COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0373,0.7764,10533,0
COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5442,17.2943,72,0
COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.128,4.1613,569,0
COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.4666,12.172,128,0
COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0701,4.7781,316,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.1525,21.1597,43,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,0.5101,15.3805,67,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3415,6.4339,429,0
COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0893,0.887,16310,0
COVID,State,Hawaii,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.0832,3.475,662,0
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,22,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,22,1
COVID,National,National,Age,12-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.3285,5.5422,790,0
COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0268,4.3138,30,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.4397,16.911,61,0
COVID,National,National,Age,12-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,0.0907,1.1101,9245,0
COVID,State,Illinois,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,0.1185,3.2062,1202,0
COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,0.4169,8.9011,260,0
COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,407,1
COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,0.0918,9.9074,87,0
